2019-07-07 04:25:13,"b'Hey @united when you said I\xe2\x80\x99d be on hold for 30 minutes, did you mean to say really over 90 minutes?! #UnitedAirlines'"
2019-07-07 04:18:16,b'#UnitedAirlines @EWRairport 5+he lines. Rude employees. No fl to sfo for two days https://t.co/R7tuCfdWlb'
2019-07-07 04:15:39,b'@united I understand you can\xe2\x80\x99t control the weather. That is okay. What is not okay is leaving me stranded for 48 ho\xe2\x80\xa6 https://t.co/FbgstnAZRk'
2019-07-07 04:13:35,b'@united holding peoples baggage and forcing them to wait in huge line to make claims for it after canceling flights\xe2\x80\xa6 https://t.co/HxBMBUEDhU'
2019-07-07 04:08:07,"b'United delays our flight leaving us stranded in Casper, gate agent says to call United to get rebooked, 2 hours no\xe2\x80\xa6 https://t.co/CJxiPTsvVk'"
2019-07-07 04:07:37,b'United Airlines cancels another flight.  Stuck on hold for over an hour waiting to get a human on the phone.  Come\xe2\x80\xa6 https://t.co/n2WgJFVJR3'
2019-07-07 04:03:26,b'But hey they offered me 40% off at hertz so I can DRIVE to Pittsburgh. At least pay for the whole dang car @united #UnitedAirlines'
2019-07-07 04:00:45,"b""So I've been sitting in Newark, NJ International airport waiting on my flight to Boston to depart with @united sinc\xe2\x80\xa6 https://t.co/zm4c5gHqGD"""
2019-07-07 03:55:22,"b'""Delay update: Your 9:45am flight from Las Vegas to New York/Newark is delayed further \n\nUA2337 now departs at 12:3\xe2\x80\xa6 https://t.co/Bu0IdpkH3l'"
2019-07-07 03:53:10,"b""#UnitedAirlines is stranding is in Dulles Airport trying to get to Newark, what #bullshit...a fuel issue, didn't pu\xe2\x80\xa6 https://t.co/StFOJfrkce"""
2019-07-07 03:41:07,b'Probably time to switch to Delta or American Airlines. Not sure how much more abuse I can tolerate from United. #unitedAirlines'
2019-07-07 03:34:19,b'Hey @united - why did you just give our arrival gate at LaGuardia to another flight? The pilot just acknowledged th\xe2\x80\xa6 https://t.co/2u0iSHZ4H5'
2019-07-07 03:08:23,b'#UnitedAirlines ... you have 500+ people stuck in the #Dulles airport and the line is growing like crazy ... let me\xe2\x80\xa6 https://t.co/tI6s6WVUOp'
